id,referencia,marca,capacidad,ciudad,responsable
3529,ach03,rico,130,bolombolo,jaime
7839,ach03,rico,102,yolombo,jaime
1646,ach02,kalley,111,bolombolo,rosa
5280,ach03,kalley,158,"medellin,",jairo
2741,ach01,rico,166,yolombo,jairo
6782,ach03,rico,169,caucacia,carlos
4131,ach02,rico,150,"medellin,",carlos
6871,ach01,rico,123,caucacia,carlos
9941,ach03,kalley,145,yolombo,jairo
4874,ach03,kalley,149,bello,jaime
7161,ach01,sony,168,yolombo,luzma
4213,ach03,rico,122,caucacia,rosa
4895,ach03,kalley,144,"medellin,",carlos
2916,ach03,rico,129,bolombolo,rosa
9259,ach01,kalley,193,bolombolo,carlos
505,ach03,kalley,160,yolombo,rosa
4578,ach01,kalley,121,bolombolo,jaime
5200,ach03,sony,148,caucacia,carlos
4686,ach01,kalley,167,bolombolo,luzma
7608,ach03,kalley,115,yolombo,rosa
7996,ach03,kalley,168,bello,carlos
8239,ach03,rico,134,yolombo,jairo
6344,ach03,sony,154,yolombo,luzma
8869,ach02,rico,194,caucacia,jairo
256,ach03,kalley,104,yolombo,rosa
5352,ach02,sony,197,caucacia,jaime
5782,ach01,sony,187,caucacia,jairo
9474,ach02,sony,109,yolombo,rosa
1588,ach03,kalley,105,bolombolo,jaime
2649,ach02,rico,113,"medellin,",jaime
8710,ach01,sony,194,yolombo,jairo
6834,ach02,kalley,147,"medellin,",jaime
4109,ach03,sony,146,"medellin,",jaime
2824,ach03,rico,152,bolombolo,carlos
8027,ach02,kalley,124,bello,jairo
5868,ach02,rico,132,caucacia,jaime
1990,ach03,kalley,118,bolombolo,jairo
9525,ach03,sony,129,bolombolo,rosa
3930,ach01,sony,128,"medellin,",carlos
6110,ach01,kalley,114,"medellin,",carlos
8439,ach01,kalley,147,"medellin,",jairo
3553,ach03,kalley,174,yolombo,carlos
7566,ach02,kalley,172,bolombolo,rosa
5962,ach02,kalley,162,yolombo,luzma
2971,ach01,kalley,106,caucacia,carlos
4094,ach01,rico,134,yolombo,carlos
4148,ach02,sony,193,caucacia,jairo
6768,ach02,kalley,166,"medellin,",jaime
1836,ach02,sony,137,"medellin,",rosa
9910,ach01,rico,199,caucacia,jaime
8387,ach03,rico,135,yolombo,jairo
5801,ach01,sony,123,yolombo,carlos
4388,ach03,rico,131,"medellin,",jaime
7285,ach01,kalley,194,yolombo,luzma
7040,ach03,rico,124,yolombo,luzma
7712,ach03,kalley,132,caucacia,jaime
6974,ach03,kalley,120,yolombo,jaime
7560,ach03,kalley,117,"medellin,",jairo
8515,ach02,kalley,137,"medellin,",jaime
5931,ach02,kalley,116,yolombo,luzma
641,ach02,kalley,199,bolombolo,jaime
8092,ach01,sony,153,"medellin,",carlos
1168,ach03,sony,131,caucacia,jaime
5831,ach02,rico,105,caucacia,jaime
6851,ach01,sony,164,caucacia,jaime
8519,ach03,sony,171,bello,jaime
548,ach02,sony,167,yolombo,jaime
1822,ach03,rico,109,caucacia,jaime
5261,ach01,kalley,143,caucacia,luzma
3514,ach01,rico,154,yolombo,jairo
9631,ach02,rico,149,yolombo,carlos
8797,ach01,kalley,136,"medellin,",carlos
6908,ach03,kalley,181,bello,jairo
3254,ach02,kalley,146,bello,jaime
572,ach03,sony,188,bello,carlos
7270,ach02,sony,162,bello,jairo
2617,ach01,rico,156,bolombolo,jaime
9297,ach01,kalley,126,bolombolo,jaime
9743,ach01,sony,180,caucacia,carlos
6442,ach02,kalley,129,yolombo,jaime
5250,ach02,kalley,130,caucacia,carlos
9469,ach02,sony,197,bolombolo,jairo
4424,ach02,rico,177,bello,rosa
449,ach02,sony,126,yolombo,luzma
4826,ach02,rico,108,caucacia,jaime
8719,ach01,kalley,133,bello,carlos
6547,ach01,rico,154,bello,jaime
1248,ach02,kalley,192,"medellin,",jairo
7080,ach03,sony,192,"medellin,",jaime
3404,ach02,kalley,165,bolombolo,jairo
5318,ach01,rico,172,"medellin,",jaime
1397,ach03,kalley,115,bolombolo,luzma
1335,ach02,kalley,110,bello,rosa
7787,ach01,kalley,156,"medellin,",rosa
18,ach03,sony,132,bello,luzma
9622,ach02,kalley,191,yolombo,carlos
2965,ach03,kalley,126,yolombo,luzma
7091,ach01,kalley,175,caucacia,rosa
8346,ach01,kalley,127,"medellin,",jairo
5714,ach02,kalley,176,bolombolo,luzma
5671,ach01,rico,187,caucacia,jaime
5778,ach02,kalley,148,bolombolo,jairo
6486,ach01,rico,195,bello,jaime
460,ach02,kalley,177,yolombo,rosa
8618,ach03,sony,166,yolombo,jairo
7450,ach01,kalley,136,yolombo,carlos
5091,ach01,rico,122,"medellin,",jaime
3836,ach02,kalley,119,caucacia,carlos
6783,ach03,rico,127,bello,rosa
5118,ach02,rico,165,caucacia,jaime
5475,ach03,kalley,107,caucacia,carlos
1431,ach03,sony,169,yolombo,rosa
5497,ach02,kalley,175,bolombolo,luzma
6581,ach02,rico,117,yolombo,luzma
4795,ach03,sony,177,bolombolo,luzma
4415,ach03,sony,182,bello,rosa
1740,ach03,kalley,166,yolombo,rosa
6389,ach01,rico,113,"medellin,",carlos
6016,ach02,rico,166,bello,carlos
5958,ach01,sony,109,caucacia,carlos
9795,ach02,kalley,173,bello,rosa
4999,ach03,kalley,122,"medellin,",carlos
4146,ach01,sony,122,bolombolo,rosa
111,ach02,sony,192,caucacia,rosa
1820,ach01,rico,151,bolombolo,carlos
5,ach03,sony,126,yolombo,luzma
8800,ach02,kalley,147,bello,jairo
4845,ach02,kalley,184,bolombolo,rosa
4892,ach01,kalley,176,caucacia,jairo
5874,ach02,kalley,120,"medellin,",jairo
5586,ach03,kalley,114,bolombolo,jairo
2793,ach01,rico,147,bolombolo,rosa
765,ach01,kalley,113,yolombo,carlos
9809,ach02,kalley,160,caucacia,jaime
2721,ach01,sony,167,yolombo,jairo
6569,ach02,kalley,136,bello,jairo
4920,ach03,sony,155,bolombolo,jaime
1116,ach01,sony,147,yolombo,carlos
135,ach03,sony,181,yolombo,rosa
9198,ach03,rico,152,bello,carlos
2375,ach01,sony,169,bolombolo,jairo
8003,ach03,kalley,200,bello,jaime
8449,ach02,sony,183,"medellin,",carlos
7772,ach01,sony,159,"medellin,",rosa
8619,ach03,kalley,195,"medellin,",luzma
9239,ach02,rico,117,"medellin,",carlos
1500,ach01,kalley,193,yolombo,jairo
9078,ach01,sony,155,bolombolo,carlos
2037,ach01,rico,137,caucacia,luzma
831,ach01,sony,107,"medellin,",luzma
2240,ach01,kalley,181,caucacia,carlos
9584,ach02,kalley,136,bolombolo,carlos
9160,ach01,rico,173,bello,jaime
4720,ach03,rico,197,"medellin,",jairo
8380,ach03,kalley,102,yolombo,jairo
6540,ach02,kalley,187,bolombolo,jairo
7982,ach02,rico,103,yolombo,jaime
128,ach02,kalley,170,bolombolo,carlos
5608,ach03,sony,161,bolombolo,jairo
4276,ach01,rico,169,caucacia,rosa
3374,ach01,kalley,141,yolombo,jairo
1950,ach03,sony,178,"medellin,",rosa
7247,ach02,sony,146,caucacia,jaime
5088,ach01,rico,120,caucacia,rosa
4194,ach01,sony,126,bolombolo,luzma
4108,ach01,kalley,175,bolombolo,carlos
515,ach02,kalley,102,"medellin,",jairo
5490,ach01,kalley,151,caucacia,carlos
6475,ach02,kalley,109,caucacia,jaime
9312,ach03,sony,113,yolombo,jaime
140,ach02,sony,159,bello,luzma
457,ach03,kalley,159,yolombo,jairo
83,ach01,sony,114,bello,jairo
2347,ach01,sony,124,bello,carlos
9559,ach03,kalley,168,"medellin,",luzma
385,ach01,kalley,159,caucacia,jairo
9029,ach03,sony,137,"medellin,",jairo
3971,ach02,sony,139,bolombolo,jairo
9659,ach02,sony,199,"medellin,",jaime
3988,ach03,kalley,200,"medellin,",jairo
428,ach01,kalley,107,yolombo,jaime
9839,ach02,rico,116,bolombolo,jaime
3397,ach03,sony,120,bello,jairo
8884,ach01,sony,145,caucacia,rosa
3813,ach02,sony,187,"medellin,",jairo
658,ach03,kalley,147,bello,carlos
3972,ach03,kalley,104,bello,jaime
7044,ach01,sony,140,caucacia,rosa
9445,ach01,kalley,200,yolombo,carlos
9575,ach03,rico,134,bello,jairo
5465,ach03,sony,138,caucacia,carlos
5245,ach02,rico,139,yolombo,jaime
5304,ach01,rico,188,yolombo,jaime
7960,ach03,sony,131,bello,jaime
7435,ach02,sony,138,caucacia,carlos
2717,ach01,sony,194,"medellin,",luzma
7676,ach03,sony,197,"medellin,",luzma
6559,ach02,kalley,185,yolombo,jairo
2978,ach03,sony,123,bolombolo,carlos
7624,ach02,rico,166,"medellin,",rosa
2189,ach02,sony,118,bello,jairo
4054,ach03,sony,157,bolombolo,jairo
8814,ach03,rico,145,yolombo,jairo
9868,ach03,sony,177,"medellin,",carlos
4381,ach02,kalley,160,caucacia,jaime
6423,ach01,rico,108,caucacia,rosa
4806,ach03,kalley,155,bello,luzma
8178,ach03,sony,199,"medellin,",luzma
3211,ach03,rico,137,yolombo,rosa
8426,ach03,rico,143,bello,carlos
921,ach02,rico,135,bolombolo,carlos
7992,ach02,kalley,121,caucacia,jaime
5845,ach01,rico,172,caucacia,rosa
3506,ach02,kalley,139,"medellin,",jaime
1531,ach01,rico,105,yolombo,luzma
1730,ach03,kalley,192,bolombolo,luzma
5225,ach01,rico,192,yolombo,jaime
5622,ach01,sony,184,yolombo,luzma
2628,ach03,rico,186,yolombo,carlos
2111,ach01,sony,101,"medellin,",jairo
1127,ach03,rico,152,caucacia,luzma
7195,ach03,sony,169,bello,luzma
7684,ach02,sony,196,"medellin,",luzma
3223,ach01,kalley,155,bolombolo,jairo
1437,ach03,sony,136,bolombolo,carlos
8636,ach02,sony,143,caucacia,carlos
491,ach02,kalley,106,caucacia,rosa
6284,ach01,sony,101,bello,rosa
5249,ach01,sony,120,bolombolo,luzma
7647,ach02,rico,122,bello,jaime
7457,ach01,sony,185,"medellin,",jaime
690,ach03,rico,191,caucacia,luzma
4769,ach01,sony,104,"medellin,",jairo
7609,ach02,sony,170,yolombo,rosa
3158,ach02,sony,199,yolombo,carlos
7232,ach03,sony,115,"medellin,",carlos
2593,ach03,sony,107,bello,jairo
2550,ach02,sony,194,bolombolo,jairo
7790,ach03,kalley,183,bolombolo,carlos
8426,ach03,sony,121,yolombo,jaime
4212,ach01,kalley,187,bolombolo,carlos
9561,ach03,kalley,135,yolombo,jairo
2696,ach02,rico,141,caucacia,jairo
1706,ach01,sony,109,"medellin,",jairo
6592,ach01,sony,161,bello,luzma
9505,ach01,sony,179,yolombo,jairo
7255,ach03,kalley,133,yolombo,jairo
8847,ach02,sony,184,"medellin,",rosa
711,ach02,sony,120,bolombolo,rosa
6233,ach02,rico,157,yolombo,carlos
5882,ach02,sony,105,caucacia,rosa
5908,ach01,rico,143,yolombo,luzma
5864,ach01,kalley,141,caucacia,jairo
9130,ach01,sony,125,yolombo,carlos
880,ach02,kalley,128,yolombo,jairo
1606,ach03,kalley,131,bolombolo,rosa
6212,ach03,rico,129,yolombo,jaime
2308,ach02,kalley,105,yolombo,carlos
4231,ach02,rico,191,bolombolo,luzma
9630,ach02,sony,139,bello,jairo
8681,ach01,kalley,130,"medellin,",carlos
4355,ach02,sony,110,"medellin,",carlos
4703,ach03,kalley,139,"medellin,",jairo
3128,ach01,rico,113,bello,rosa
7971,ach03,rico,121,caucacia,rosa
1611,ach03,rico,195,yolombo,luzma
4795,ach02,rico,158,bello,jaime
7642,ach03,rico,153,bolombolo,jairo
7702,ach01,kalley,128,bello,jaime
3503,ach03,sony,101,yolombo,rosa
63,ach03,kalley,117,caucacia,carlos
9500,ach03,rico,191,bolombolo,luzma
9860,ach01,sony,188,"medellin,",luzma
8601,ach01,kalley,194,bello,rosa
5339,ach02,sony,157,yolombo,carlos
3180,ach02,sony,195,bello,luzma
3803,ach02,kalley,126,caucacia,rosa
736,ach01,kalley,127,yolombo,jairo
2804,ach02,rico,199,bello,jaime
4370,ach01,rico,138,bello,luzma
9097,ach01,rico,172,bello,carlos
6826,ach02,sony,140,yolombo,luzma
3494,ach01,sony,130,bello,carlos
5625,ach02,rico,108,bello,jairo
4493,ach03,kalley,170,bello,jairo
4319,ach01,kalley,151,yolombo,jaime
7000,ach01,sony,158,bello,rosa
6837,ach01,kalley,166,"medellin,",jairo
5924,ach03,rico,107,bello,jaime
6493,ach03,rico,135,caucacia,carlos
8466,ach03,kalley,167,bello,jairo
507,ach02,rico,112,"medellin,",jaime
8692,ach01,kalley,105,"medellin,",luzma
4003,ach02,rico,105,bolombolo,luzma
4725,ach03,rico,187,bello,jairo
9737,ach03,kalley,175,yolombo,jaime
689,ach01,kalley,197,caucacia,luzma
5138,ach02,sony,195,bello,jaime
5486,ach01,rico,108,"medellin,",luzma
9214,ach03,sony,133,"medellin,",jaime
4101,ach03,kalley,116,bello,rosa
1773,ach03,sony,165,"medellin,",rosa
7027,ach02,rico,155,bello,carlos
7845,ach02,sony,166,bolombolo,jairo
3624,ach02,sony,174,"medellin,",carlos
3737,ach01,kalley,105,bello,rosa
3522,ach03,sony,198,caucacia,jairo
6440,ach03,kalley,108,bolombolo,rosa
6208,ach01,sony,166,caucacia,luzma
9166,ach02,kalley,176,"medellin,",carlos
4813,ach01,kalley,157,bello,jairo
1307,ach01,kalley,173,"medellin,",luzma
3847,ach03,kalley,171,yolombo,rosa
8520,ach03,sony,127,bello,carlos
1902,ach02,rico,160,yolombo,jaime
6684,ach01,kalley,130,bolombolo,jairo
7734,ach01,kalley,118,bolombolo,luzma
1881,ach01,kalley,126,bello,carlos
8615,ach01,kalley,183,bello,carlos
4963,ach02,kalley,175,caucacia,jairo
9268,ach03,sony,115,bello,carlos
6467,ach03,rico,153,bolombolo,rosa
4289,ach02,sony,186,bello,jaime
8350,ach03,rico,187,"medellin,",rosa
9483,ach03,kalley,118,"medellin,",rosa
9381,ach01,sony,166,caucacia,carlos
6734,ach01,sony,137,yolombo,rosa
3051,ach03,rico,200,caucacia,jairo
4043,ach01,sony,199,caucacia,carlos
3864,ach02,sony,183,bolombolo,rosa
6410,ach03,sony,191,bello,jairo
4046,ach03,sony,144,bolombolo,jaime
6722,ach02,rico,200,bello,rosa
9664,ach02,kalley,126,bello,rosa
4514,ach02,sony,102,bolombolo,jaime
2280,ach02,rico,122,bello,carlos
440,ach01,rico,171,yolombo,jairo
3771,ach01,kalley,105,bolombolo,carlos
1301,ach02,rico,111,bello,luzma
2477,ach01,sony,198,bolombolo,jaime
5415,ach03,kalley,159,bolombolo,jaime
1645,ach01,sony,176,bolombolo,jairo
1800,ach02,rico,193,bolombolo,rosa
3166,ach01,rico,150,caucacia,rosa
3551,ach03,rico,188,bello,jaime
8923,ach01,sony,125,bolombolo,jaime
8622,ach03,kalley,132,caucacia,luzma
8657,ach02,rico,140,bello,rosa
8617,ach03,kalley,184,bello,carlos
4607,ach03,sony,117,"medellin,",rosa
8922,ach03,kalley,124,bello,jaime
1847,ach03,sony,176,caucacia,rosa
2538,ach02,sony,141,yolombo,jairo
7491,ach01,rico,111,"medellin,",jairo
8855,ach03,sony,128,yolombo,jaime
7468,ach03,sony,122,caucacia,jairo
5339,ach03,kalley,196,"medellin,",luzma
775,ach03,sony,179,bello,luzma
3302,ach01,rico,146,bolombolo,jairo
901,ach03,rico,165,bolombolo,jairo
1053,ach02,rico,177,bolombolo,carlos
9107,ach03,kalley,185,yolombo,jairo
4397,ach01,kalley,184,yolombo,rosa
600,ach03,sony,115,"medellin,",carlos
5114,ach03,sony,178,"medellin,",luzma
6180,ach02,sony,141,bello,rosa
9723,ach03,kalley,153,caucacia,rosa
2906,ach01,rico,105,"medellin,",carlos
2319,ach03,kalley,155,bolombolo,jairo
2773,ach01,sony,123,"medellin,",rosa
6271,ach02,rico,182,bolombolo,rosa
2344,ach02,rico,193,bolombolo,luzma
3402,ach01,sony,142,bolombolo,carlos
4767,ach02,rico,193,"medellin,",carlos
543,ach03,rico,190,yolombo,jaime
209,ach02,sony,150,yolombo,jaime
1957,ach03,rico,104,caucacia,luzma
2161,ach03,kalley,102,bolombolo,jairo
6546,ach02,sony,135,caucacia,rosa
4045,ach02,sony,139,caucacia,carlos
4322,ach02,sony,167,bello,rosa
9,ach03,rico,135,caucacia,luzma
1625,ach01,rico,106,caucacia,luzma
2599,ach02,kalley,104,bolombolo,rosa
1847,ach01,rico,142,bolombolo,rosa
9833,ach02,kalley,196,caucacia,rosa
2088,ach01,kalley,161,bello,jairo
5468,ach03,kalley,119,bolombolo,jairo
1075,ach02,sony,133,yolombo,jaime
9516,ach02,rico,129,caucacia,jaime
8265,ach02,rico,177,caucacia,luzma
779,ach03,rico,158,yolombo,rosa
8172,ach01,kalley,159,"medellin,",jairo
8298,ach01,sony,133,caucacia,jairo
7550,ach03,sony,193,bolombolo,jaime
1521,ach02,sony,111,caucacia,jaime
4856,ach03,kalley,194,bello,luzma
149,ach02,kalley,159,caucacia,jaime
2725,ach01,rico,196,"medellin,",jairo
7537,ach03,rico,121,yolombo,carlos
487,ach01,rico,165,caucacia,carlos
